counter,time,cube_pose_x,cube_pose_y,eef_pose_x,eef_pose_y,eef_pose_z,eef_vel_x,eef_vel_y,eef_vel_z,eef_pose_x_next,eef_pose_y_next,eef_pose_z_next,eef_vel_x_next,eef_vel_y_next,eef_vel_z_next
2030,231.426,0.66,-0.01,0.5889853465,-0.0612445132,-0.1506636648,0.8134412321,-0.058999067,0.2259176408,0.6552313587,-0.0434534886,-0.1219747444,0.4373879976,0.3419031486,0.1932177244
2031,231.527,0.66,-0.01,0.6552313587,-0.0434534886,-0.1219747444,0.4373879976,0.3419031486,0.1932177244,0.6709413336,-0.0107049713,-0.1253965418,-0.1192271768,0.1526198022,-0.1593075678
2032,231.626,0.66,-0.01,0.6709413336,-0.0107049713,-0.1253965418,-0.1192271768,0.1526198022,-0.1593075678,0.3982225611,-0.0008145881,-0.1391212457,0.051035327,-0.0512461154,0.1429772547
2033,232.195,0.78,-0.19,0.3982225611,-0.0008145881,-0.1391212457,0.051035327,-0.0512461154,0.1429772547,0.4684391785,-0.0860317215,-0.1686641704,0.8789840707,-1.2170960391,-0.5482882696
2034,232.295,0.78,-0.19,0.4684391785,-0.0860317215,-0.1686641704,0.8789840707,-1.2170960391,-0.5482882696,0.5734480172,-0.1153149127,-0.2310761316,0.967234566,0.2210157941,-0.5950358806
2035,232.395,0.78,-0.19,0.5734480172,-0.1153149127,-0.2310761316,0.967234566,0.2210157941,-0.5950358806,0.6516162236,-0.1235499602,-0.2481189923,0.6655385386,-0.4355187397,0.1853238568
2036,232.495,0.78,-0.19,0.6516162236,-0.1235499602,-0.2481189923,0.6655385386,-0.4355187397,0.1853238568,0.7083228512,-0.1921452747,-0.2072029393,0.5135090225,-0.7471393209,0.6037869836
2037,232.595,0.78,-0.19,0.7083228512,-0.1921452747,-0.2072029393,0.5135090225,-0.7471393209,0.6037869836,0.7627021135,-0.2337030307,-0.138628722,0.5422407987,-0.0154779961,0.6277583682
2038,232.696,0.78,-0.19,0.7627021135,-0.2337030307,-0.138628722,0.5422407987,-0.0154779961,0.6277583682,0.7955877782,-0.2030693085,-0.1106594529,0.0522269988,0.4330910338,-0.0848961398
2039,232.796,0.78,-0.19,0.7955877782,-0.2030693085,-0.1106594529,0.0522269988,0.4330910338,-0.0848961398,0.7860969362,-0.1789027208,-0.1349123325,-0.1503021028,0.0035073338,-0.2303678712
2040,232.895,0.78,-0.19,0.7860969362,-0.1789027208,-0.1349123325,-0.1503021028,0.0035073338,-0.2303678712,0.4020536298,0.0016265644,-0.1374045989,-0.0344336008,-0.1129607189,0.2083841644
2041,233.751,0.51,-0.35,0.4020536298,0.0016265644,-0.1374045989,-0.0344336008,-0.1129607189,0.2083841644,0.4229799074,-0.0356510888,-0.1578452542,0.5722980915,-1.4040881536,-0.7461233642
2042,233.851,0.51,-0.35,0.4229799074,-0.0356510888,-0.1578452542,0.5722980915,-1.4040881536,-0.7461233642,0.4355224809,-0.1460261705,-0.2130151219,0.0651762451,-0.6594889873,-0.2539917575
2043,233.951,0.51,-0.35,0.4355224809,-0.1460261705,-0.2130151219,0.0651762451,-0.6594889873,-0.2539917575,0.4745024261,-0.1984011039,-0.2070324763,0.4825542566,-0.6254302869,0.3002138109
2044,234.052,0.51,-0.35,0.4745024261,-0.1984011039,-0.2070324763,0.4825542566,-0.6254302869,0.3002138109,0.5109745705,-0.2758530951,-0.1653550241,0.2269122131,-0.8898152925,0.5013171244
2045,234.151,0.51,-0.35,0.5109745705,-0.2758530951,-0.1653550241,0.2269122131,-0.8898152925,0.5013171244,0.5117515112,-0.3611518207,-0.1263960332,-0.1164808302,-0.5414095462,0.1225677732
2046,234.251,0.51,-0.35,0.5117515112,-0.3611518207,-0.1263960332,-0.1164808302,-0.5414095462,0.1225677732,0.5069617513,-0.3651973779,-0.1279304128,0.0617701955,0.2813988491,-0.1326954325
2047,234.355,0.51,-0.35,0.5069617513,-0.3651973779,-0.1279304128,0.0617701955,0.2813988491,-0.1326954325,0.4011828232,-0.0002453065,-0.1374526418,-0.0348609403,0.3721608242,0.0864168918
2048,235.004,0.52,-0.18,0.4011828232,-0.0002453065,-0.1374526418,-0.0348609403,0.3721608242,0.0864168918,0.4372244709,-0.0472612753,-0.1616316755,0.5920180581,-0.5601643465,-0.0525494181
2049,235.106,0.52,-0.18,0.4372244709,-0.0472612753,-0.1616316755,0.5920180581,-0.5601643465,-0.0525494181,0.5019134425,-0.0970276586,-0.142571116,0.5361304224,-0.6189950914,0.3093911197
2050,235.206,0.52,-0.18,0.5019134425,-0.0970276586,-0.142571116,0.5361304224,-0.6189950914,0.3093911197,0.5226519645,-0.1787184532,-0.124239103,-0.0488809819,-0.638036084,-0.0418804318
2051,235.313,0.52,-0.18,0.5226519645,-0.1787184532,-0.124239103,-0.0488809819,-0.638036084,-0.0418804318,0.516209573,-0.1983502387,-0.1291788585,0.0059499935,0.14836926,-0.0411341989
2052,235.407,0.52,-0.18,0.516209573,-0.1983502387,-0.1291788585,0.0059499935,0.14836926,-0.0411341989,0.3984113792,-0.0008688074,-0.1370694073,0.0118527676,-0.0584603589,0.0118486461
2053,236.046,0.68,0.34,0.3984113792,-0.0008688074,-0.1370694073,0.0118527676,-0.0584603589,0.0118486461,0.4445886203,-0.0138244103,-0.1728016745,0.932316995,0.431508036,-0.2890040771
2054,236.148,0.68,0.34,0.4445886203,-0.0138244103,-0.1728016745,0.932316995,0.431508036,-0.2890040771,0.5540162455,0.0847377664,-0.1813403433,1.0766392515,1.3109874139,0.0759889351
2055,236.251,0.68,0.34,0.5540162455,0.0847377664,-0.1813403433,1.0766392515,1.3109874139,0.0759889351,0.6424214126,0.2239251375,-0.1564347597,0.6382004235,1.2952930154,0.4519857759
2056,236.349,0.68,0.34,0.6424214126,0.2239251375,-0.1564347597,0.6382004235,1.2952930154,0.4519857759,0.6828176979,0.32047813,-0.1173009415,0.1879176384,0.6132015171,0.1953026968
2057,236.45,0.68,0.34,0.6828176979,0.32047813,-0.1173009415,0.1879176384,0.6132015171,0.1953026968,0.6874332774,0.3509188217,-0.120707601,-0.0858333003,0.0253039841,-0.2083525659
2058,236.548,0.68,0.34,0.6874332774,0.3509188217,-0.120707601,-0.0858333003,0.0253039841,-0.2083525659,0.4014661449,0.0020987317,-0.1405506633,-0.0628866072,-0.1270029025,0.2111707505
2059,237.316,0.75,-0.22,0.4014661449,0.0020987317,-0.1405506633,-0.0628866072,-0.1270029025,0.2111707505,0.4737325999,-0.0855844255,-0.1585306654,1.1729589525,-0.6015355922,-0.2343017638
2060,237.418,0.75,-0.22,0.4737325999,-0.0855844255,-0.1585306654,1.1729589525,-0.6015355922,-0.2343017638,0.6001532322,-0.0937298197,-0.1834698351,1.1697223834,0.1208458235,-0.1916210587
2061,237.518,0.75,-0.22,0.6001532322,-0.0937298197,-0.1834698351,1.1697223834,0.1208458235,-0.1916210587,0.6992320785,-0.1206068825,-0.1670055681,0.6934047716,-0.617198337,0.42691835
2062,237.634,0.75,-0.22,0.6992320785,-0.1206068825,-0.1670055681,0.6934047716,-0.617198337,0.42691835,0.7422826291,-0.1973803579,-0.125199193,0.2056201756,-0.9999121347,0.3594440699
2063,237.717,0.75,-0.22,0.7422826291,-0.1973803579,-0.125199193,0.2056201756,-0.9999121347,0.3594440699,0.7438970781,-0.259717618,-0.1157396099,-0.0762174176,-0.0472421369,-0.1452886513
2064,237.817,0.75,-0.22,0.7438970781,-0.259717618,-0.1157396099,-0.0762174176,-0.0472421369,-0.1452886513,0.7425965142,-0.2353584575,-0.1327830556,0.0522439627,0.449879957,-0.1428294649
2065,237.917,0.75,-0.22,0.7425965142,-0.2353584575,-0.1327830556,0.0522439627,0.449879957,-0.1428294649,0.4016397989,0.0029361086,-0.1393205566,-0.0343378379,-0.1704396353,0.2029339193
2066,238.603,0.4,0,0.4016397989,0.0029361086,-0.1393205566,-0.0343378379,-0.1704396353,0.2029339193,0.4681687511,-0.0741033241,-0.1586153449,1.1318920306,-0.9329207811,-0.4584930393
2067,238.703,0.48,-0.08,0.4681687511,-0.0741033241,-0.1586153449,1.1318920306,-0.9329207811,-0.4584930393,0.587859781,-0.097751456,-0.2022612903,1.0206115297,0.1377136923,-0.3225482966
2068,238.804,0.59,-0.04,0.587859781,-0.097751456,-0.2022612903,1.0206115297,0.1377136923,-0.3225482966,0.6704956189,-0.1179500375,-0.200351105,0.6777231143,-0.5392496924,0.3168456945
2069,238.903,0.64,-0.09,0.6704956189,-0.1179500375,-0.200351105,0.6777231143,-0.5392496924,0.3168456945,0.7245821071,-0.1969732101,-0.1523111743,0.3953668334,-0.9163546816,0.5803088772
2070,239.003,0.64,-0.1,0.7245821071,-0.1969732101,-0.1523111743,0.3953668334,-0.9163546816,0.5803088772,0.7491251165,-0.2528031556,-0.1129304552,0.0853842886,0.0761673225,0.041975817
2071,239.109,0.64,-0.1,0.7491251165,-0.2528031556,-0.1129304552,0.0853842886,0.0761673225,0.041975817,0.4019911715,0.002156713,-0.1367241363,0.0144901155,-0.0873954626,0.1306279573
2072,239.921,0.63,-0.33,0.4019911715,0.002156713,-0.1367241363,0.0144901155,-0.0873954626,0.1306279573,0.4495978706,-0.0830729275,-0.1781800088,0.5113456002,-1.1804423127,-0.7060363863
2073,240.022,0.63,-0.33,0.4495978706,-0.0830729275,-0.1781800088,0.5113456002,-1.1804423127,-0.7060363863,0.5128884666,-0.128018518,-0.2284683132,0.77177923,-0.2386317282,-0.0996497797
2074,240.121,0.63,-0.33,0.5128884666,-0.128018518,-0.2284683132,0.77177923,-0.2386317282,-0.0996497797,0.5821861705,-0.1757009536,-0.2101398437,0.5794253489,-0.7086708533,0.394565407
2075,240.223,0.63,-0.33,0.5821861705,-0.1757009536,-0.2101398437,0.5794253489,-0.7086708533,0.394565407,0.6242481288,-0.2645480855,-0.158876541,0.2345031857,-1.0328692106,0.584070953
2076,240.325,0.63,-0.33,0.6242481288,-0.2645480855,-0.158876541,0.2345031857,-1.0328692106,0.584070953,0.6240081535,-0.358299974,-0.1201133285,-0.1180962639,-0.5290250484,0.0927422242
2077,240.421,0.63,-0.33,0.6240081535,-0.358299974,-0.1201133285,-0.1180962639,-0.5290250484,0.0927422242,0.6183575926,-0.3561815529,-0.1279840672,0.0865488029,0.3368728025,-0.1309345889
2078,240.524,0.63,-0.33,0.6183575926,-0.3561815529,-0.1279840672,0.0865488029,0.3368728025,-0.1309345889,0.4004297262,0.0019433028,-0.1336298975,0.0028895568,-0.108741821,-0.0145513327
2079,241.282,0.67,-0.03,0.4004297262,0.0019433028,-0.1336298975,0.0028895568,-0.108741821,-0.0145513327,0.4898875257,-0.0450899877,-0.1462230826,1.3666602504,-0.2115917536,-0.0919540164
2080,241.382,0.67,-0.03,0.4898875257,-0.0450899877,-0.1462230826,1.3666602504,-0.2115917536,-0.0919540164,0.6000056315,-0.0639325417,-0.1392809418,0.8423215246,-0.2828217172,0.2573874188
2081,241.486,0.67,-0.03,0.6000056315,-0.0639325417,-0.1392809418,0.8423215246,-0.2828217172,0.2573874188,0.6617334571,-0.0717236998,-0.1149731332,0.3710647918,0.1718316392,0.0902130273
2082,241.586,0.67,-0.03,0.6617334571,-0.0717236998,-0.1149731332,0.3710647918,0.1718316392,0.0902130273,0.6762714275,-0.0361607836,-0.1261404277,-0.1103973173,0.2623554024,-0.1838252477
2083,241.682,0.67,-0.03,0.6762714275,-0.0361607836,-0.1261404277,-0.1103973173,0.2623554024,-0.1838252477,0.3980770738,-0.000387158,-0.1394982106,-0.0168605334,-0.1145267645,0.2188815741
2084,242.243,0.7,-0.28,0.3980770738,-0.000387158,-0.1394982106,-0.0168605334,-0.1145267645,0.2188815741,0.4675784469,-0.090216657,-0.1630794805,1.0325713338,-0.7405800228,-0.4017634821
2085,242.344,0.7,-0.28,0.4675784469,-0.090216657,-0.1630794805,1.0325713338,-0.7405800228,-0.4017634821,0.5772188111,-0.1041743165,-0.2020789352,0.9360744199,-0.0567884363,-0.169179915
2086,242.444,0.7,-0.28,0.5772188111,-0.1041743165,-0.2020789352,0.9360744199,-0.0567884363,-0.169179915,0.6543554746,-0.1413467443,-0.1881954641,0.6217803678,-0.6685435482,0.3797139446
2087,242.544,0.7,-0.28,0.6543554746,-0.1413467443,-0.1881954641,0.6217803678,-0.6685435482,0.3797139446,0.6991692842,-0.2301358175,-0.1385344795,0.2037134303,-1.0652505404,0.4830105145
2088,242.644,0.7,-0.28,0.6991692842,-0.2301358175,-0.1385344795,0.2037134303,-1.0652505404,0.4830105145,0.6996453348,-0.3050949962,-0.1162889033,-0.0867478605,-0.5924856507,0.0449466964
2089,242.747,0.7,-0.28,0.6996453348,-0.3050949962,-0.1162889033,-0.0867478605,-0.5924856507,0.0449466964,0.692444711,-0.3036330164,-0.130122093,0.0562072943,0.3605207889,-0.1377559125
2090,242.844,0.7,-0.28,0.692444711,-0.3036330164,-0.130122093,0.0562072943,0.3605207889,-0.1377559125,0.4000586768,-1.27075425001E-05,-0.1356868477,-0.000000009,2.19142903802E-06,-3.81929874186E-11
2091,45.41,0.69,0.25,0.4000586768,-1.27075425001E-05,-0.1356868477,-0.000000009,2.19142903802E-06,-3.81929874186E-11,0.44898252,-0.0292339042,-0.1587666587,1.0103060235,-0.1172460257,-0.3050063832
2092,45.514,0.69,0.25,0.44898252,-0.0292339042,-0.1587666587,1.0103060235,-0.1172460257,-0.3050063832,0.5642586343,0.0366832787,-0.1773629754,1.0954703655,1.1880551043,-0.0975034082
2093,45.612,0.69,0.25,0.5642586343,0.0366832787,-0.1773629754,1.0954703655,1.1880551043,-0.0975034082,0.646434076,0.1588492209,-0.162105935,0.6127197007,1.1128835755,0.3707920103
2094,45.712,0.69,0.25,0.646434076,0.1588492209,-0.162105935,0.6127197007,1.1128835755,0.3707920103,0.6915219584,0.24296462,-0.1225394626,0.2660880219,0.5137632675,0.2534899208
2095,45.811,0.69,0.25,0.6915219584,0.24296462,-0.1225394626,0.2660880219,0.5137632675,0.2534899208,0.6988851316,0.2613592079,-0.1233632411,-0.1076472036,-0.1244964666,-0.1959276299
2096,45.911,0.69,0.25,0.6988851316,0.2613592079,-0.1233632411,-0.1076472036,-0.1244964666,-0.1959276299,0.4000621182,-1.4603685898E-05,-0.1356836994,1.13022323043E-08,-1.99278087838E-06,3.71204099774E-09
2091,63.351,0.62,-0.01,0.4000621182,-1.4603685898E-05,-0.1356836994,1.13022323043E-08,-1.99278087838E-06,3.71204099774E-09,0.4619556768,-0.0306520826,-0.1465973165,1.2518323924,-0.3077843089,-0.1048706491
2092,63.451,0.62,-0.01,0.4619556768,-0.0306520826,-0.1465973165,1.2518323924,-0.3077843089,-0.1048706491,0.5747383658,-0.0515705581,-0.1300575149,0.7605626689,-0.0404403764,0.2801184318
2093,63.554,0.62,-0.01,0.5747383658,-0.0515705581,-0.1300575149,0.7605626689,-0.0404403764,0.2801184318,0.6215892456,-0.0342886946,-0.118154277,0.19516068,0.3307597898,-0.0745993604
2094,63.655,0.62,-0.01,0.6215892456,-0.0342886946,-0.118154277,0.19516068,0.3307597898,-0.0745993604,0.3968221288,-0.0020160316,-0.1369599407,-0.0199018844,-0.110096675,0.196928893
2095,64.408,0.74,-0.08,0.3968221288,-0.0020160316,-0.1369599407,-0.0199018844,-0.110096675,0.196928893,0.4814521209,-0.0643078429,-0.1489263472,1.3935719868,-0.5436612885,-0.1657059801
2096,64.508,0.74,-0.08,0.4814521209,-0.0643078429,-0.1489263472,1.3935719868,-0.5436612885,-0.1657059801,0.605529845,-0.0744878245,-0.173078006,0.961173579,-0.0812616892,-0.1170041282
2097,64.614,0.74,-0.08,0.605529845,-0.0744878245,-0.173078006,0.961173579,-0.0812616892,-0.1170041282,0.6821728172,-0.108412019,-0.1579865853,0.6423223233,-0.4351526397,0.3696230175
2098,64.708,0.74,-0.08,0.6821728172,-0.108412019,-0.1579865853,0.6423223233,-0.4351526397,0.3696230175,0.7392890322,-0.1217745359,-0.1173323879,0.3237825646,0.2205218699,0.174112438
2099,64.808,0.74,-0.08,0.7392890322,-0.1217745359,-0.1173323879,0.3237825646,0.2205218699,0.174112438,0.751081881,-0.0880832128,-0.1206992921,-0.0951540037,0.348385607,-0.1922808808
2100,64.908,0.74,-0.08,0.751081881,-0.0880832128,-0.1206992921,-0.0951540037,0.348385607,-0.1922808808,0.4002186387,-0.0003017001,-0.1367460216,0.036300921,-0.0433612681,0.1100993823
2101,65.677,0.77,-0.03,0.4002186387,-0.0003017001,-0.1367460216,0.036300921,-0.0433612681,0.1100993823,0.5043313078,-0.0674504935,-0.1551660241,1.4718180955,-0.5269869573,-0.2810967489
2102,65.778,0.77,-0.03,0.5043313078,-0.0674504935,-0.1551660241,1.4718180955,-0.5269869573,-0.2810967489,0.6128867343,-0.0753642714,-0.1926775094,0.8588560571,-0.0225332835,-0.3279436637
2103,65.879,0.77,-0.03,0.6128867343,-0.0753642714,-0.1926775094,0.8588560571,-0.0225332835,-0.3279436637,0.6906111869,-0.0910618628,-0.188892079,0.6586685638,-0.0279705406,0.3297722782
2104,65.98,0.77,-0.03,0.6906111869,-0.0910618628,-0.188892079,0.6586685638,-0.0279705406,0.3297722782,0.75530913,-0.0698566612,-0.1408995837,0.5684279442,0.3918141249,0.5198574717
2105,66.079,0.77,-0.03,0.75530913,-0.0698566612,-0.1408995837,0.5684279442,0.3918141249,0.5198574717,0.7863831912,-0.0304096093,-0.1148152312,0.0132893167,0.2544085494,-0.0333586904
2106,66.178,0.77,-0.03,0.7863831912,-0.0304096093,-0.1148152312,0.0132893167,0.2544085494,-0.0333586904,0.7748504288,-0.0240517983,-0.1334701035,-0.1235934497,-0.1133750056,-0.1826979751
2107,66.283,0.77,-0.03,0.7748504288,-0.0240517983,-0.1334701035,-0.1235934497,-0.1133750056,-0.1826979751,0.4008953486,0.0009302346,-0.1388651304,0.0016445365,-0.0804701957,0.233578328
2108,67.141,0.77,0.29,0.4008953486,0.0009302346,-0.1388651304,0.0016445365,-0.0804701957,0.233578328,0.4016064442,0.0003105606,-0.1362711938,0.0294141423,-0.0142029324,0.0601986106
2109,67.145,0.77,0.29,0.4016064442,0.0003105606,-0.1362711938,0.0294141423,-0.0142029324,0.0601986106,0.4838509949,-0.038898345,-0.1580773116,1.4284242697,-0.492781275,-0.4137212727
2110,67.245,0.77,0.29,0.4838509949,-0.038898345,-0.1580773116,1.4284242697,-0.492781275,-0.4137212727,0.6093481634,0.003037679,-0.2178684367,0.8369933261,1.1975240392,-0.7732500328
2111,67.345,0.77,0.29,0.6093481634,0.003037679,-0.2178684367,0.8369933261,1.1975240392,-0.7732500328,0.6535652283,0.1338693382,-0.2672856378,0.2733274571,1.1781947772,-0.0818175111
2112,67.445,0.77,0.29,0.6535652283,0.1338693382,-0.2672856378,0.2733274571,1.1781947772,-0.0818175111,0.6874780255,0.225306372,-0.246074955,0.4048853529,0.6629231459,0.440473231
2113,67.545,0.77,0.29,0.6874780255,0.225306372,-0.246074955,0.4048853529,0.6629231459,0.440473231,0.7348097169,0.2726326759,-0.1871296542,0.5107799516,0.331884292,0.7088417456
2114,67.645,0.77,0.29,0.7348097169,0.2726326759,-0.1871296542,0.5107799516,0.331884292,0.7088417456,0.7780958888,0.2960926999,-0.1229229961,0.2518879028,0.1351911967,0.3888199233
2115,67.745,0.77,0.29,0.7780958888,0.2960926999,-0.1229229961,0.2518879028,0.1351911967,0.3888199233,0.7825254102,0.294640178,-0.1175180056,-0.1225090474,-0.0807918014,-0.2169443669
2116,67.845,0.77,0.29,0.7825254102,0.294640178,-0.1175180056,-0.1225090474,-0.0807918014,-0.2169443669,0.4015442055,0.0003622398,-0.1359482781,0.0308704972,-0.0224115607,0.0857832876
2117,68.855,0.77,-0.13,0.4015442055,0.0003622398,-0.1359482781,0.0308704972,-0.0224115607,0.0857832876,0.4789901805,-0.0588028167,-0.1560509526,1.4220657349,-0.9427177856,-0.4165846732
2118,68.956,0.77,-0.13,0.4789901805,-0.0588028167,-0.1560509526,1.4220657349,-0.9427177856,-0.4165846732,0.5932646647,-0.0926264216,-0.2179324769,0.6977408462,-0.1009380905,-0.5727344354
2119,69.055,0.77,-0.13,0.5932646647,-0.0926264216,-0.2179324769,0.6977408462,-0.1009380905,-0.5727344354,0.6492445406,-0.1288980996,-0.234403736,0.5038951112,-0.5788702516,0.1724403266
2120,69.155,0.77,-0.13,0.6492445406,-0.1288980996,-0.234403736,0.5038951112,-0.5788702516,0.1724403266,0.7033543529,-0.1683678204,-0.1959467539,0.5940587322,-0.1217683737,0.54316913
2121,69.256,0.77,-0.13,0.7033543529,-0.1683678204,-0.1959467539,0.5940587322,-0.1217683737,0.54316913,0.7635117484,-0.1559400227,-0.135707197,0.5230417452,0.3173166133,0.5207619783
2122,69.356,0.77,-0.13,0.7635117484,-0.1559400227,-0.135707197,0.5230417452,0.3173166133,0.5207619783,0.7860506348,-0.1261039737,-0.1164426172,-0.0407806437,0.1709536458,-0.1106416499
2123,69.455,0.77,-0.13,0.7860506348,-0.1261039737,-0.1164426172,-0.0407806437,0.1709536458,-0.1106416499,0.4010696651,0.001392064,-0.1400898165,0.018682186,-0.0707860975,0.2472682582
2124,70.333,0.68,-0.15,0.4010696651,0.001392064,-0.1400898165,0.018682186,-0.0707860975,0.2472682582,0.4863665349,-0.0712782578,-0.1610063271,1.0361411247,-0.7028209114,-0.5362185469
2125,70.434,0.68,-0.15,0.4863665349,-0.0712782578,-0.1610063271,1.0361411247,-0.7028209114,-0.5362185469,0.5635080796,-0.1121367499,-0.197448227,0.5956965889,-0.4834220089,-0.025931896
2126,70.534,0.68,-0.15,0.5635080796,-0.1121367499,-0.197448227,0.5956965889,-0.4834220089,-0.025931896,0.6224006473,-0.1712668243,-0.1732162017,0.5393710287,-0.3350612277,0.4006444819
2127,70.638,0.68,-0.15,0.6224006473,-0.1712668243,-0.1732162017,0.5393710287,-0.3350612277,0.4006444819,0.6730218469,-0.1757646503,-0.1329823451,0.4993609626,0.1969328495,0.3665365229
2128,70.734,0.68,-0.15,0.6730218469,-0.1757646503,-0.1329823451,0.4993609626,0.1969328495,0.3665365229,0.6939736418,-0.1499264884,-0.1228938541,-0.021729419,0.2142545362,-0.0960396266
2129,70.833,0.68,-0.15,0.6939736418,-0.1499264884,-0.1228938541,-0.021729419,0.2142545362,-0.0960396266,0.4004621068,0.0018088567,-0.1375552694,0.0771855402,-0.0381693509,0.1762059741
2130,71.646,0.6,0.13,0.4004621068,0.0018088567,-0.1375552694,0.0771855402,-0.0381693509,0.1762059741,0.4760066589,0.0128446303,-0.1613603706,0.9523059749,0.5795200258,-0.2047671234
2131,71.746,0.6,0.13,0.4760066589,0.0128446303,-0.1613603706,0.9523059749,0.5795200258,-0.2047671234,0.5550533272,0.0821422104,-0.1516584328,0.65242425,0.6377929835,0.2942270783
2132,71.847,0.6,0.13,0.5550533272,0.0821422104,-0.1516584328,0.65242425,0.6377929835,0.2942270783,0.6045024641,0.1296177084,-0.1235591508,0.2666577876,0.2833797529,0.1267668876
2133,71.946,0.6,0.13,0.6045024641,0.1296177084,-0.1235591508,0.2666577876,0.2833797529,0.1267668876,0.3957738636,-0.0020409956,-0.1397768536,0.1132617581,0.0038514394,0.173955172
2134,72.674,0.64,0.29,0.3957738636,-0.0020409956,-0.1397768536,0.1132617581,0.0038514394,0.173955172,0.4953379138,0.0467059476,-0.159268142,1.2912781703,1.3744350007,-0.2985739149
2135,72.774,0.64,0.29,0.4953379138,0.0467059476,-0.159268142,1.2912781703,1.3744350007,-0.2985739149,0.5733976335,0.1851922531,-0.1746598732,0.500196542,1.1205827796,0.1141807824
