counter,time,right_j0,right_j1,right_j2,right_j3,right_j4,right_j5,right_j6,cube_pose_x,cube_pose_y,right_gripper
182,37.959000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.57,-0.03,0.0
183,38.159000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.57,-0.03,0.0
184,38.360000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.57,-0.03,0.0
185,38.560000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.57,-0.03,0.0
186,38.840000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.57,-0.03,0.0
187,39.040000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.54,-0.21,0.0
188,39.240000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.54,-0.21,0.0
189,39.443000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.54,-0.21,0.0
190,39.799000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.56,-0.02,0.0
191,40.000000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.56,-0.02,0.0
192,40.202000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.56,-0.02,0.0
193,40.402000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.56,-0.02,0.0
194,40.707000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.56,-0.02,0.0
195,40.909000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.6,-0.01,0.0
196,41.109000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.6,-0.01,0.0
197,41.309000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.6,-0.01,0.0
198,41.675000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.53,0.14,0.0
199,41.875000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.53,0.14,0.0
200,42.075000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.53,0.14,0.0
201,42.276000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.53,0.14,0.0
202,42.569000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.63,-0.01,0.0
203,42.769000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.63,-0.01,0.0
204,42.969000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.63,-0.01,0.0
205,43.170000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.63,-0.01,0.0
206,43.433000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.64,-0.12,0.0
207,43.635000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.64,-0.12,0.0
208,43.835000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.64,-0.12,0.0
209,44.035000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.64,-0.12,0.0
210,44.363000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.64,-0.1,0.0
211,44.563000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.64,-0.1,0.0
212,44.764000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.64,-0.1,0.0
213,44.964000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.64,-0.1,0.0
214,45.164000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.64,-0.1,0.0
215,45.433000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.54,-0.21,0.0
216,45.634000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.54,-0.21,0.0
217,45.834000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.54,-0.21,0.0
218,46.036000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.54,-0.21,0.0
219,46.238000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.54,-0.21,0.0
220,46.502000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.63,-0.39,0.0
221,46.705000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.63,-0.39,0.0
222,46.906000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.63,-0.39,0.0
223,47.106000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.63,-0.39,0.0
224,47.306000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.59,0.36,0.0
225,47.506000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.59,0.36,0.0
226,47.706000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.59,0.36,0.0
227,47.969000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.65,-0.34,0.0
228,48.169000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.65,-0.34,0.0
229,48.370000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.65,-0.34,0.0
230,48.570000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.65,-0.34,0.0
231,48.840000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.63,-0.39,0.0
232,49.040000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.63,-0.39,0.0
233,49.240000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.63,-0.39,0.0
234,49.441000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.63,-0.39,0.0
235,49.748000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.69,-0.24,0.0
236,49.948000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.69,-0.24,0.0
237,50.148000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.69,-0.24,0.0
238,50.348000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.69,-0.24,0.0
239,50.643000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.57,0.15,0.0
240,50.843000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.57,0.15,0.0
241,51.044000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.57,0.15,0.0
242,51.245000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.57,0.15,0.0
243,51.609000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.66,0.12,0.0
244,51.809000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.66,0.12,0.0
245,52.009000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.66,0.12,0.0
246,52.210000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.66,0.12,0.0
247,52.519000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.66,0.12,0.0
248,52.721000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.63,-0.22,0.0
249,52.922000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.63,-0.22,0.0
250,53.122000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.63,-0.22,0.0
251,53.447000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.67,-0.22,0.0
252,53.647000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.67,-0.22,0.0
253,53.847000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.67,-0.22,0.0
254,54.049000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.67,-0.22,0.0
255,54.355000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.67,-0.22,0.0
256,54.556000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.63,-0.11,0.0
257,54.756000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.63,-0.11,0.0
258,54.956000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.63,-0.11,0.0
259,55.294000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.63,-0.32,0.0
260,55.497000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.63,-0.32,0.0
261,55.697000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.63,-0.32,0.0
262,55.897000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.63,-0.32,0.0
263,56.188000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.56,-0.18,0.0
264,56.389000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.56,-0.18,0.0
265,56.589000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.56,-0.18,0.0
266,56.870000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.63,-0.33,0.0
267,57.070000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.63,-0.33,0.0
268,57.271000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.63,-0.33,0.0
269,57.520000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.64,-0.36,0.0
270,57.722000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.64,-0.36,0.0
271,57.922000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.64,-0.36,0.0
272,58.122000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.64,-0.36,0.0
273,58.323000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.64,-0.36,0.0
274,58.553000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.63,0.1,0.0
275,58.754000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.63,0.1,0.0
276,58.954000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.63,0.1,0.0
277,59.154000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.63,0.1,0.0
278,59.537000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.63,0.38,0.0
279,59.738000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.63,0.38,0.0
280,59.938000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.63,0.38,0.0
281,60.140000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.63,0.38,0.0
282,60.395000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.66,0.05,0.0
283,60.602000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.66,0.05,0.0
284,60.802000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.66,0.05,0.0
285,61.002000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.66,0.05,0.0
286,61.220000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.66,0.05,0.0
287,61.420000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.67,0.35,0.0
288,61.620000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.67,0.35,0.0
289,61.931000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.55,0.13,0.0
290,62.131000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.55,0.13,0.0
291,62.331000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.55,0.13,0.0
292,62.533000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.55,0.13,0.0
293,62.740000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.56,-0.25,0.0
294,62.941000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.56,-0.25,0.0
295,63.141000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.56,-0.25,0.0
296,63.350000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.57,-0.27,0.0
297,63.551000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.57,-0.27,0.0
298,63.867000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.66,0.36,0.0
299,64.068000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.66,0.36,0.0
300,64.268000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.66,0.36,0.0
301,64.503000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.66,0.36,0.0
302,64.705000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.59,0.13,0.0
303,64.905000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.59,0.13,0.0
304,65.105000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.59,0.13,0.0
305,65.305000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.61,-0.24,0.0
306,65.505000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.61,-0.24,0.0
307,65.705000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.61,-0.24,0.0
308,65.905000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.57,0.17,0.0
309,66.105000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.57,0.17,0.0
310,66.305000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.57,0.17,0.0
311,66.586000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.56,0.17,0.0
312,66.786000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.56,0.17,0.0
313,66.987000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.56,0.17,0.0
314,67.187000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.56,0.17,0.0
315,67.403000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.65,-0.27,0.0
316,67.604000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.65,-0.27,0.0
317,67.811000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.65,-0.27,0.0
318,68.011000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.65,-0.27,0.0
319,68.293000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.65,-0.27,0.0
320,68.494000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.7,0.07,0.0
321,68.695000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.7,0.07,0.0
322,68.895000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.7,0.07,0.0
323,69.232000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.52,-0.01,0.0
324,69.432000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415504,0.52,-0.01,0.0
325,69.635000,-0.301976027848,1.56898957787,0.137490344443,0.116611320355,-0.0435902644642,-0.131382659075,0.0293562415503,0.52,-0.01,0.0
