counter,time,right_j0,right_j1,right_j2,right_j3,right_j4,right_j5,right_j6,cube_pose_x,cube_pose_y,right_gripper,right_j0_next,right_j1_next,right_j2_next,right_j3_next,right_j4_next,right_j5_next,right_j6_next,eef_pose_x,eef_pose_y,eef_pose_z,eef_pose_x_next,eef_pose_y_next,eef_pose_z_next
4279,1152.942,0.254053315,0.6234400498,1.0497342304,-1.5805871045,-0.8968087266,1.9385382597,2.2443456731,0.67,-0.02,0.000136,0.224962102,0.5242818774,0.9975229257,-1.3873569978,-0.8906705946,1.932711156,2.2633115035,0.5970923046,-0.0561187056,-0.0073804925,0.6705549878,-0.0190572827,0.0089835778
4280,1153.142,0.224962102,0.5242818774,0.9975229257,-1.3873569978,-0.8906705946,1.932711156,2.2633115035,0.67,-0.02,0.000136,0.224962102,0.5242818774,0.9975229257,-1.3873569978,-0.8906705946,1.932711156,2.2633115035,0.6705549878,-0.0190572827,0.0089835778,0.6705549878,-0.0190572827,0.0089835778
4281,1153.822,0.5254946533,0.9191346129,1.1596124079,-2.0220597097,-0.7465551554,2.1776326435,2.120301936,0.63,-0.11,0.000136,0.2095094782,0.6731999252,1.0507018192,-1.6255344247,-0.894281779,1.9694790026,2.094516008,0.3991101819,-0.0008639341,-0.004068789,0.5671573401,-0.0909719444,-0.0181736259
4282,1154.025,0.2095094782,0.6731999252,1.0507018192,-1.6255344247,-0.894281779,1.9694790026,2.094516008,0.63,-0.11,0.000136,0.1217430472,0.5585158011,1.0160729616,-1.4755732041,-0.8915127528,1.9569661781,2.0958634429,0.5671573401,-0.0909719444,-0.0181736259,0.6328253557,-0.1068599896,0.0080791426
4283,1154.227,0.1217430472,0.5585158011,1.0160729616,-1.4755732041,-0.8915127528,1.9569661781,2.0958634429,0.63,-0.11,0.000136,0.1217430472,0.5585158011,1.0160729616,-1.4755732041,-0.8915127528,1.9569661781,2.0958634429,0.6328253557,-0.1068599896,0.0080791426,0.6328253557,-0.1068599896,0.0080791426
4284,1154.853,0.5434421124,0.8898476248,1.1763527183,-2.0310221596,-0.7795751728,2.1704504943,2.0878814876,0.66,-0.36,0.000136,0.241839157,0.6509935144,1.1816108176,-1.524654806,-1.1208070161,1.8025479642,1.8376552228,0.399742169,0.0022896293,-0.0015466577,0.5505855404,-0.0981361828,-0.1028138584
4285,1155.053,0.241839157,0.6509935144,1.1816108176,-1.524654806,-1.1208070161,1.8025479642,1.8376552228,0.66,-0.36,0.000136,-0.1076570235,0.3852366648,1.1767346401,-1.2172708482,-1.1193105787,1.7867488247,1.7925723791,0.5505855404,-0.0981361828,-0.1028138584,0.6685824958,-0.2319368025,-0.0377623438
4286,1155.254,-0.1076570235,0.3852366648,1.1767346401,-1.2172708482,-1.1193105787,1.7867488247,1.7925723791,0.66,-0.36,0.000136,-0.3613589469,0.2906954922,1.1630045952,-1.1477774142,-1.1222647163,1.7738785495,1.7998904346,0.6685824958,-0.2319368025,-0.0377623438,0.6403176429,-0.3941066484,0.0119573343
4287,1155.454,-0.3613589469,0.2906954922,1.1630045952,-1.1477774142,-1.1222647163,1.7738785495,1.7998904346,0.66,-0.36,0.000136,-0.3613589469,0.2906954922,1.1630045952,-1.1477774142,-1.1222647163,1.7738785495,1.7998904346,0.6403176429,-0.3941066484,0.0119573343,0.6403176429,-0.3941066484,0.0119573343
4288,1156.422,0.5775303358,0.8124110285,1.2241581552,-2.0469630356,-0.8711077242,2.1467035117,2.0101634222,0.65,0.37,0.000136,0.6959804316,0.5666236948,1.1591650167,-1.51929916,-1.0762028459,1.8115637357,2.6852748932,0.4005071206,0.0059824243,-3.4310546385221E-05,0.570610886,0.1858759243,-0.0537134387
4289,1156.622,0.6959804316,0.5666236948,1.1591650167,-1.51929916,-1.0762028459,1.8115637357,2.6852748932,0.65,0.37,0.000136,0.7084277888,0.3283550387,1.1301528512,-1.1787602203,-1.0698013619,1.8030527254,2.8186998211,0.570610886,0.1858759243,-0.0537134387,0.6465455507,0.3619082948,0.0112205834
4290,1156.823,0.7084277888,0.3283550387,1.1301528512,-1.1787602203,-1.0698013619,1.8030527254,2.8186998211,0.65,0.37,0.000136,0.7084277888,0.3283550387,1.1301528512,-1.1787602203,-1.0698013619,1.8030527254,2.8186998211,0.6465455507,0.3619082948,0.0112205834,0.6465455507,0.3619082948,0.0112205834
4291,1157.943,0.5302938354,0.9032570774,1.1661102365,-2.0266266274,-0.7583624472,2.1725311197,2.1090526306,0.57,0.17,0.000136,0.6386981989,0.6791174612,1.0674724301,-1.7006124183,-0.8787087289,2.0148489327,2.4675221612,0.4006545825,-8.15694569781827E-05,-0.0014312869,0.5363515908,0.1368553597,-0.0031289392
4292,1158.144,0.6386981989,0.6791174612,1.0674724301,-1.7006124183,-0.8787087289,2.0148489327,2.4675221612,0.57,0.17,0.000136,0.5291406884,0.9073056,1.1729937339,-2.0277377949,-0.7666201151,2.1725967959,2.1092825942,0.5363515908,0.1368553597,-0.0031289392,0.3970348792,-0.003471736,-0.0047765839
4293,1158.855,0.5291406884,0.9073056,1.1729937339,-2.0277377949,-0.7666201151,2.1725967959,2.1092825942,0.57,-0.38,0.000136,0.2024908888,0.6469440428,1.2145525549,-1.5799399288,-1.1491677499,1.8379854212,1.6422073621,0.3970348792,-0.003471736,-0.0047765839,0.5220961041,-0.1288366455,-0.099982336
4294,1159.055,0.2024908888,0.6469440428,1.2145525549,-1.5799399288,-1.1491677499,1.8379854212,1.6422073621,0.57,-0.38,0.000136,-0.1476558129,0.3874970693,1.2127151446,-1.4046005384,-1.144597814,1.8269510007,1.5817034728,0.5220961041,-0.1288366455,-0.099982336,0.5959858368,-0.2895882995,-0.0157475586
4295,1159.256,-0.1476558129,0.3874970693,1.2127151446,-1.4046005384,-1.144597814,1.8269510007,1.5817034728,0.57,-0.38,0.000136,-0.3492308281,0.3410871921,1.2083354047,-1.371105175,-1.1535585084,1.8161866827,1.5881987704,0.5959858368,-0.2895882995,-0.0157475586,0.5504582939,-0.4065648087,0.0042616609
4296,1159.456,-0.3492308281,0.3410871921,1.2083354047,-1.371105175,-1.1535585084,1.8161866827,1.5881987704,0.57,-0.38,0.000136,-0.3492308281,0.3410871921,1.2083354047,-1.371105175,-1.1535585084,1.8161866827,1.5881987704,0.5504582939,-0.4065648087,0.0042616609,0.5504582939,-0.4065648087,0.0042616609
4297,1160.344,0.6037540594,0.683947229,1.2976658535,-2.0716742895,-1.0222904556,2.0865521444,1.8991825258,0.55,-0.2,0.000136,0.2989838921,0.436485236,1.2901704519,-1.771695271,-1.1894000768,1.8782851736,1.6762405399,0.4005882198,0.0035195821,-0.0010179706,0.5330520784,-0.0918316529,-0.0030313164
4298,1160.545,0.2989838921,0.436485236,1.2901704519,-1.771695271,-1.1894000768,1.8782851736,1.6762405399,0.55,-0.2,0.000136,0.0414043441,0.3854809891,1.2762980598,-1.6747024824,-1.1981127517,1.861486532,1.6647194207,0.5330520784,-0.0918316529,-0.0030313164,0.5417935883,-0.2158769415,0.0053919923
4299,1160.749,0.0414043441,0.3854809891,1.2762980598,-1.6747024824,-1.1981127517,1.861486532,1.6647194207,0.55,-0.2,0.000136,0.0414043441,0.3854809891,1.2762980598,-1.6747024824,-1.1981127517,1.861486532,1.6647194207,0.5417935883,-0.2158769415,0.0053919923,0.5417935883,-0.2158769415,0.0053919923
4300,1161.551,0.6176674525,0.6136685653,1.3363217942,-2.0871116031,-1.0986988536,2.0442359571,1.8389224016,0.66,-0.37,0.000136,0.299381779,0.3701087481,1.34615851,-1.6030582533,-1.3036638232,1.7127783051,1.7266963896,0.3993689935,0.0041432209,-0.0021632551,0.5843197068,-0.0729810574,-0.0404501708
4301,1161.752,0.299381779,0.3701087481,1.34615851,-1.6030582533,-1.3036638232,1.7127783051,1.7266963896,0.66,-0.37,0.000136,-0.050032494,0.1758144774,1.3269202076,-1.2468836833,-1.2944339937,1.7021899997,1.696291605,0.5843197068,-0.0729810574,-0.0404501708,0.710595407,-0.2060076391,0.0234527387
4302,1161.953,-0.050032494,0.1758144774,1.3269202076,-1.2468836833,-1.2944339937,1.7021899997,1.696291605,0.66,-0.37,0.000136,-0.3607165017,0.1857608787,1.3279407527,-1.1549419149,-1.3083296058,1.6947217076,1.7059183612,0.710595407,-0.2060076391,0.0234527387,0.6422709189,-0.3980285139,0.0034700494
4303,1162.154,-0.3607165017,0.1857608787,1.3279407527,-1.1549419149,-1.3083296058,1.6947217076,1.7059183612,0.66,-0.37,0.000136,-0.3607165017,0.1857608787,1.3279407527,-1.1549419149,-1.3083296058,1.6947217076,1.7059183612,0.6422709189,-0.3980285139,0.0034700494,0.6422709189,-0.3980285139,0.0034700494
4304,1163.282,0.599559875,0.7059571816,1.2846807281,-2.0685087873,-0.9988831476,2.0959580424,1.9190462257,0.56,0.07,0.000136,0.5413875011,0.5127010787,1.2057288425,-1.7655446569,-1.0631036423,1.9579274722,2.1649449215,0.4006352136,0.0030718183,-0.0003648665,0.544350146,0.0526775211,0.0130712304
4305,1163.484,0.5413875011,0.5127010787,1.2057288425,-1.7655446569,-1.0631036423,1.9579274722,2.1649449215,0.56,0.07,0.000136,0.5413875011,0.5127010787,1.2057288425,-1.7655446569,-1.0631036423,1.9579274722,2.1649449215,0.544350146,0.0526775211,0.0130712304,0.544350146,0.0526775211,0.0130712304
4306,1164.238,0.585066193,0.746176073,1.272209817,-2.0663783113,-0.965609828,2.1077800437,1.9609394315,0.5,0.12,0.000136,0.5464195283,0.5428017481,1.1808933478,-1.7582131535,-1.0274175966,1.975568666,2.1988534173,0.3960522372,-0.0033390423,-0.0031539376,0.5442440033,0.060083004,0.0126056425
4307,1164.44,0.5464195283,0.5428017481,1.1808933478,-1.7582131535,-1.0274175966,1.975568666,2.1988534173,0.5,0.12,0.000136,0.5464195283,0.5428017481,1.1808933478,-1.7582131535,-1.0274175966,1.975568666,2.1988534173,0.5442440033,0.060083004,0.0126056425,0.5442440033,0.060083004,0.0126056425
4308,1165.082,0.5778627048,0.7745265032,1.2561178655,-2.0589170886,-0.933200233,2.1208063309,1.985494716,0.52,0.23,0.000136,0.833788388,0.5579182319,1.1570907799,-1.734892072,-0.9961716001,1.9909554383,2.4702035711,0.3964379744,-0.0032014127,-0.0035641798,0.5080261146,0.223811213,0.0132667241
4309,1165.287,0.833788388,0.5579182319,1.1570907799,-1.734892072,-0.9961716001,1.9909554383,2.4702035711,0.52,0.23,0.000136,0.833788388,0.5579182319,1.1570907799,-1.734892072,-0.9961716001,1.9909554383,2.4702035711,0.5080261146,0.223811213,0.0132667241,0.5080261146,0.223811213,0.0132667241
4310,1166.036,0.5637673051,0.8137883382,1.2352545878,-2.0502146191,-0.8838947644,2.1371024773,2.0192876502,0.53,-0.3,0.000136,0.2425863361,0.5534043088,1.2947449638,-1.7222191342,-1.2234204678,1.8464068802,1.5666663877,0.396166517,-0.0042911222,-0.0040761026,0.4969338942,-0.1289871518,-0.0641322682
4311,1166.236,0.2425863361,0.5534043088,1.2947449638,-1.7222191342,-1.2234204678,1.8464068802,1.5666663877,0.53,-0.3,0.000136,-0.1009256628,0.3405186467,1.2863110208,-1.6163266591,-1.2159198687,1.8341958234,1.5124056376,0.4969338942,-0.1289871518,-0.0641322682,0.5359006916,-0.288641077,0.0100416324
4312,1166.436,-0.1009256628,0.3405186467,1.2863110208,-1.6163266591,-1.2159198687,1.8341958234,1.5124056376,0.53,-0.3,0.000136,-0.1009256628,0.3405186467,1.2863110208,-1.6163266591,-1.2159198687,1.8341958234,1.5124056376,0.5359006916,-0.288641077,0.0100416324,0.5359006916,-0.288641077,0.0100416324
4313,1167.315,0.626669615,0.4459563895,1.4126249503,-2.1180969305,-1.2512092234,1.9312248354,1.7192875743,0.59,0.33,0.000136,0.8251729303,0.1932206065,1.5292477478,-1.7063880911,-1.5037678225,1.614856182,2.3687746221,0.4011135538,0.0061635306,-0.0017655015,0.5140108998,0.2184940061,-0.0481794973
4314,1167.517,0.8251729303,0.1932206065,1.5292477478,-1.7063880911,-1.5037678225,1.614856182,2.3687746221,0.59,0.33,0.000136,0.8139885123,0.0480758047,1.527023639,-1.4771744316,-1.4954224101,1.5982249583,2.4690397027,0.5140108998,0.2184940061,-0.0481794973,0.5920014018,0.3343330694,0.013972097
4315,1167.718,0.8139885123,0.0480758047,1.527023639,-1.4771744316,-1.4954224101,1.5982249583,2.4690397027,0.59,0.33,0.000136,0.8139885123,0.0480758047,1.527023639,-1.4771744316,-1.4954224101,1.5982249583,2.4690397027,0.5920014018,0.3343330694,0.013972097,0.5920014018,0.3343330694,0.013972097
4316,1168.44,0.6156090287,0.5032285852,1.3908647013,-2.1125112021,-1.207432189,1.9627117517,1.7693688699,0.56,0.19,0.000136,0.7528090673,0.2845954164,1.3772131995,-1.7706700594,-1.3018518375,1.792908057,2.2233699011,0.3977905714,-0.0012260357,-0.003027067,0.5335994841,0.1629644702,0.0089901135
4317,1168.64,0.7528090673,0.2845954164,1.3772131995,-1.7706700594,-1.3018518375,1.792908057,2.2233699011,0.56,0.19,0.000136,0.7528090673,0.2845954164,1.3772131995,-1.7706700594,-1.3018518375,1.792908057,2.2233699011,0.5335994841,0.1629644702,0.0089901135,0.5335994841,0.1629644702,0.0089901135
4318,1169.296,0.6085207209,0.582608698,1.3565211425,-2.0974860256,-1.1383803423,2.0129299762,1.8263857365,0.69,-0.13,0.000136,0.2918901459,0.3377095053,1.2818412115,-1.5967218821,-1.2013964808,1.7910183984,1.9637139379,0.3964009847,-0.0038138758,-0.004244344,0.6162207226,-0.0610976736,0.0121018002
4319,1169.497,0.2918901459,0.3377095053,1.2818412115,-1.5967218821,-1.2013964808,1.7910183984,1.9637139379,0.69,-0.13,0.000136,0.0454897416,0.2809861226,1.2514133205,-1.3438940797,-1.2077850876,1.774745241,1.9840055448,0.6162207226,-0.0610976736,0.0121018002,0.6811328655,-0.1606947371,0.0116331673
4320,1169.697,0.0454897416,0.2809861226,1.2514133205,-1.3438940797,-1.2077850876,1.774745241,1.9840055448,0.69,-0.13,0.000136,0.0454897416,0.2809861226,1.2514133205,-1.3438940797,-1.2077850876,1.774745241,1.9840055448,0.6811328655,-0.1606947371,0.0116331673,0.6811328655,-0.1606947371,0.0116331673
4321,1170.45,0.5953976118,0.7220229946,1.2799563556,-2.0669591163,-0.9824994669,2.1005743606,1.937089897,0.63,-0.3,0.000136,0.2782845291,0.4712128136,1.3163002814,-1.6053423364,-1.2652627711,1.7694781886,1.7111874131,0.3992001498,0.0015161304,-0.0013574792,0.5548811644,-0.0891358258,-0.0690436741
4322,1170.65,0.2782845291,0.4712128136,1.3163002814,-1.6053423364,-1.2652627711,1.7694781886,1.7111874131,0.63,-0.3,0.000136,-0.0711208225,0.2484896865,1.303208215,-1.3885875547,-1.2573558732,1.7562673475,1.6793361726,0.5548811644,-0.0891358258,-0.0690436741,0.6433260803,-0.2466017578,0.0115566479
4323,1170.851,-0.0711208225,0.2484896865,1.303208215,-1.3885875547,-1.2573558732,1.7562673475,1.6793361726,0.63,-0.3,0.000136,-0.1968136827,0.2527858864,1.3083791065,-1.3506739771,-1.2694029156,1.7497598714,1.6897469042,0.6433260803,-0.2466017578,0.0115566479,0.6173718919,-0.3190746377,4.35599440265777E-05
4324,1171.051,-0.1968136827,0.2527858864,1.3083791065,-1.3506739771,-1.2694029156,1.7497598714,1.6897469042,0.63,-0.3,0.000136,-0.1968136827,0.2527858864,1.3083791065,-1.3506739771,-1.2694029156,1.7497598714,1.6897469042,0.6173718919,-0.3190746377,4.35599440265777E-05,0.6173718919,-0.3190746377,4.35599440265777E-05
4325,1171.88,0.6117201029,0.6097518882,1.3359475649,-2.0870657146,-1.1035028717,2.0409260542,1.8394315343,0.55,-0.11,0.000136,0.2989132213,0.3934898998,1.3145627763,-1.8037485354,-1.2130717859,1.8744208275,1.7608261346,0.4001739704,0.0016378076,-0.0016629607,0.5285453862,-0.0942989597,0.0070399184
4326,1172.082,0.2989132213,0.3934898998,1.3145627763,-1.8037485354,-1.2130717859,1.8744208275,1.7608261346,0.55,-0.11,0.000136,0.2989132213,0.3934898998,1.3145627763,-1.8037485354,-1.2130717859,1.8744208275,1.7608261346,0.5285453862,-0.0942989597,0.0070399184,0.5285453862,-0.0942989597,0.0070399184
4327,1172.84,0.6189174938,0.600387246,1.3484211897,-2.0924134091,-1.1181912947,2.0320504003,1.8267309618,0.66,0.06,0.000136,0.3888334978,0.3640061674,1.2825722592,-1.6561906899,-1.2020976651,1.8149589699,2.1616917086,0.3967132227,0.0023745496,-0.0043288521,0.5948127673,-0.0171006568,0.0091453134
4328,1173.04,0.3888334978,0.3640061674,1.2825722592,-1.6561906899,-1.2020976651,1.8149589699,2.1616917086,0.66,0.06,0.000136,0.4184990101,0.3190723934,1.2614553898,-1.4491811326,-1.1994903772,1.8165391643,2.1837367935,0.5948127673,-0.0171006568,0.0091453134,0.6585907194,0.0654249319,0.0049064255
4329,1173.24,0.4184990101,0.3190723934,1.2614553898,-1.4491811326,-1.1994903772,1.8165391643,2.1837367935,0.66,0.06,0.000136,0.4184990101,0.3190723934,1.2614553898,-1.4491811326,-1.1994903772,1.8165391643,2.1837367935,0.6585907194,0.0654249319,0.0049064255,0.6585907194,0.0654249319,0.0049064255
4330,1173.931,0.594160951,0.6962922933,1.2991279339,-2.0664142796,-1.0186436699,2.0841740273,1.9208799005,0.53,-0.1,0.000136,0.2959532385,0.4693732663,1.2739862201,-1.8180057964,-1.1512602078,1.9246094924,1.804421864,0.3986480621,-0.0017329702,-0.0054003213,0.5156894027,-0.0968805918,0.0040273576
4331,1174.131,0.2959532385,0.4693732663,1.2739862201,-1.8180057964,-1.1512602078,1.9246094924,1.804421864,0.53,-0.1,0.000136,0.2959532385,0.4693732663,1.2739862201,-1.8180057964,-1.1512602078,1.9246094924,1.804421864,0.5156894027,-0.0968805918,0.0040273576,0.5156894027,-0.0968805918,0.0040273576
4332,1174.763,0.6181896871,0.5641354693,1.3622964866,-2.1006394591,-1.1536819865,2.0093406683,1.8018838134,0.56,0.15,0.000136,0.6983933931,0.3493701749,1.3263935158,-1.7669058838,-1.2345902609,1.8479456287,2.1948582495,0.3973497255,0.0010074821,-0.0030376192,0.5396456326,0.1331756612,0.0114002421
4333,1174.966,0.6983933931,0.3493701749,1.3263935158,-1.7669058838,-1.2345902609,1.8479456287,2.1948582495,0.56,0.15,0.000136,0.6983933931,0.3493701749,1.3263935158,-1.7669058838,-1.2345902609,1.8479456287,2.1948582495,0.5396456326,0.1331756612,0.0114002421,0.5396456326,0.1331756612,0.0114002421
4334,1175.815,0.6049918062,0.6244470684,1.3386729061,-2.0876340691,-1.0980077639,2.0397133237,1.8595813862,0.67,0.18,0.000136,0.5341810937,0.3726493671,1.2803722744,-1.6158273285,-1.2060307419,1.7940066539,2.3637500293,0.3960101953,-0.0035901569,-0.0054120255,0.5991252114,0.076969912,-0.0014840865
4335,1176.015,0.5341810937,0.3726493671,1.2803722744,-1.6158273285,-1.2060307419,1.7940066539,2.3637500293,0.67,0.18,0.000136,0.55659986,0.2862888243,1.2524099933,-1.354726699,-1.1988385544,1.7918438858,2.4183305443,0.5991252114,0.076969912,-0.0014840865,0.6686418728,0.1909123057,0.0110909082
4336,1176.215,0.55659986,0.2862888243,1.2524099933,-1.354726699,-1.1988385544,1.7918438858,2.4183305443,0.67,0.18,0.000136,0.55659986,0.2862888243,1.2524099933,-1.354726699,-1.1988385544,1.7918438858,2.4183305443,0.6686418728,0.1909123057,0.0110909082,0.6686418728,0.1909123057,0.0110909082
4337,1177.025,0.5857149325,0.73655202,1.2733964967,-2.0617376699,-0.9676383514,2.1060611571,1.9551519622,0.5,-0.36,0.000136,0.2695303914,0.4834258385,1.3367584752,-1.7289808881,-1.2779014464,1.8060094998,1.4505693814,0.3992903426,-0.0012193544,-0.0025330038,0.5070275592,-0.1155621102,-0.0580557896
4338,1177.226,0.2695303914,0.4834258385,1.3367584752,-1.7289808881,-1.2779014464,1.8060094998,1.4505693814,0.5,-0.36,0.000136,-0.0806373077,0.2854786969,1.3284147925,-1.613077153,-1.2700618922,1.7949228483,1.3792444134,0.5070275592,-0.1155621102,-0.0580557896,0.5473381542,-0.2792118888,0.011991456
4339,1177.429,-0.0806373077,0.2854786969,1.3284147925,-1.613077153,-1.2700618922,1.7949228483,1.3792444134,0.5,-0.36,0.000136,-0.2688035032,0.2911795266,1.3338099299,-1.5955612667,-1.2824543625,1.7861815695,1.3854687994,0.5473381542,-0.2792118888,0.011991456,0.4880246808,-0.3754362005,0.0028838193
4340,1177.631,-0.2688035032,0.2911795266,1.3338099299,-1.5955612667,-1.2824543625,1.7861815695,1.3854687994,0.5,-0.36,0.000136,-0.2688035032,0.2911795266,1.3338099299,-1.5955612667,-1.2824543625,1.7861815695,1.3854687994,0.4880246808,-0.3754362005,0.0028838193,0.4880246808,-0.3754362005,0.0028838193
4341,1178.426,0.6180054113,0.4729585853,1.4002848471,-2.1117781489,-1.2280406737,1.9509649797,1.739245786,0.62,0.38,0.000136,0.7864892961,0.2248022389,1.5109951593,-1.6843456573,-1.4942736661,1.6181193654,2.4546969706,0.4014257444,0.0025904516,-0.0018551173,0.5240136545,0.1968589469,-0.0550251744
4342,1178.627,0.7864892961,0.2248022389,1.5109951593,-1.6843456573,-1.4942736661,1.6181193654,2.4546969706,0.62,0.38,0.000136,0.7843258006,0.0485958932,1.5092940665,-1.3434297127,-1.4828430607,1.6015871177,2.5982897759,0.5240136545,0.1968589469,-0.0550251744,0.6207607215,0.3692564068,0.0183319338
